organ,LA,LVB,LVT,RA,RVB,RVT,sum_all
X475.989_2.164,0.001572244,0.013594506,0.006640092,0.008452817,0.002261294,0.015072776,0.047593729
X599.241_2.765,0.0000469,0.009915485,0,0.0002846,0.016172848,0.021230941,0.047650774
X114.092_6.756,0.004150741,0.006815963,0.009747589,0.004609667,0.01108719,0.011310236,0.047721386
X834.603_5.596,0.0002781,0.036481378,0.005627609,0.000553245,0.001670396,0.003199252,0.04780998
X114.092_2.075,0.007002605,0.009314491,0.009671881,0.006647587,0.008511345,0.006931924,0.048079833
X114.092_1.158,0.003768453,0.006141172,0.009135611,0.005340358,0.013105001,0.010628828,0.048119423
X584.335_2.79,0.003381874,0.021194043,0.021099998,0.002405801,0.00012283,0.000269079,0.048473625
X850.984_2.542,0.00157732,0.03273434,0.006764102,0.000738306,0.002751689,0.004272036,0.048837793
X782.57_4.015,0.012932821,0.003827991,0.014427093,0.015039551,0.000213018,0.002487413,0.048927887
X222.147_2.554,0.000326901,0.004860259,0.000969263,0.001243277,0.022365309,0.019360883,0.049125892
X401.341_3.451,0.030601973,0.000575106,0.007883873,0.010070588,0,0,0.04913154
X416.337_2.79,0.012914591,0.003907233,0.012522718,0.018025476,0.000209,0.001560114,0.049139132
X173.132_3.332,0.022560923,0.000578479,0.019854922,0.006190464,0,0,0.049184788
X327.232_3.01,0.001879526,0.019360553,0.00963307,0.005426065,0.007811555,0.005076525,0.049187294
X790.56_3.318,0.00569722,0.019250498,0.010908915,0.007996708,0.0000791,0.005314739,0.04924718
X266.173_2.61,0.003924636,0.013927854,0.007911823,0.002176958,0.008643664,0.012715451,0.049300386
X340.357_3.733,0.033871145,0.000736298,0.00539328,0.009364452,0,0,0.049365175
X850.733_2.542,0.001573351,0.032869085,0.007015707,0.000765243,0.002935121,0.004280519,0.049439026
X758.569_4.093,0.023833086,0,0.013946249,0.011710089,0,0,0.049489424
X111.092_4.073,0.016581344,0.005522001,0.007349056,0.015947121,0.000773162,0.003347091,0.049519775
X152.995_5.959,0.007405861,0.002840721,0.002934979,0.008167498,0.02495001,0.003790911,0.05008998
X476.24_2.164,0.001732815,0.014235611,0.006906909,0.008785596,0.002354861,0.016107172,0.050122964
X112.087_4.226,0.019712417,0.005724359,0.007084608,0.016216042,0.001467772,0,0.050205198
X114.092_1.405,0.003800881,0.006120178,0.010566473,0.005284613,0.013336636,0.011137435,0.050246216
X158.962_2.362,0.002257897,0,0.000309267,0.010557303,0.034753442,0.002384894,0.050262803
X161.092_0.387,0.00020699,0.020006162,0.001020534,0.003933397,0,0.025144843,0.050311926
X122.072_3.757,0.007511893,0.008957589,0.008107943,0.005365379,0.008454329,0.012123107,0.05052024
X494.324_2.861,0.012658974,0.005396103,0.0221329,0.010430857,0,0,0.050618834
X430.223_2.769,0.027208173,0.004436182,0.000930862,0.013834774,0.00054063,0.0037437,0.050694321
X254.094_2.768,0,0.010758813,0,0,0.025000629,0.015020869,0.050780311
X786.601_5.59,0.023306102,0,0.017427019,0.010292302,0,0,0.051025423
X114.092_1.976,0.003909062,0.008950465,0.008708263,0.004597985,0.013228142,0.011809524,0.051203441
X668.414_2.975,0.005503905,0.024708374,0.005736553,0.005661666,0.001831754,0.008192774,0.051635026
X604.362_2.948,0.0010448,0.019867317,0.012134613,0.005523619,0.004477472,0.008629491,0.051677312
X834.601_5.608,0.000232446,0.002673179,0.047276852,0.000668293,0.00085668,0.000167145,0.051874595
X854.554_3.321,0.006129967,0.013442564,0.029938779,0.001184118,0.0000375,0.001148889,0.051881817
X109.023_5.881,0.011837901,0.003233773,0.003116161,0.008460026,0.023034987,0.002260205,0.051943053
X538.315_2.977,0.009189048,0.013968207,0.001086529,0.008645335,0.009573088,0.009650858,0.052113065
X216.16_3.213,0.017040477,0.008452436,0.004160859,0.003431464,0.014935506,0.004794678,0.05281542
X692.414_2.985,0.017999827,0.015613455,0.009226189,0.003779261,0.001279338,0.005285024,0.053183094
X788.544_3.358,0.028825506,0.003663251,0.010113703,0.010218957,0,0.001172278,0.053993695
X209.178_3.324,0.00903793,0.021423919,0.00513047,0.003397769,0.012934686,0.002342505,0.054267279
X650.403_3.074,0.010726499,0.014223636,0.010469493,0.010861873,0.002467636,0.006034818,0.054783955
X109.023_5.81,0.000543795,0.012112316,0.001773031,0.007621957,0.018133265,0.014824023,0.055008387
X198.186_3.308,0,0.002176634,0,0,0.022752894,0.030897859,0.055827387
X415.212_2.834,0,0.000154685,0,0,0.055839197,0,0.055993882
X830.569_3.703,0.001006703,0.000320235,0.048750742,0.006278933,0,0,0.056356613
X606.378_3.022,0.010719221,0.017834289,0.001332967,0.009000886,0.007258023,0.010220702,0.056366088
X622.372_3.037,0.007854606,0.014279896,0.009220049,0.007538693,0.004507515,0.013227167,0.056627926
X834.6_4.121,0.002879569,0,0.025792072,0.028651569,0,0,0.05732321
X198.149_3.205,0.013616872,0.009670522,0.002784919,0.002950352,0.020598282,0.008182632,0.057803579
X400.342_2.89,0.014275291,0,0.00589939,0.033573402,0.00030124,0.003765751,0.057815074
X680.414_3.051,0.020225636,0.015443985,0.007576332,0.008405283,0.001253889,0.004975778,0.057880903
X664.419_3.086,0.023603367,0.010672353,0.007679272,0.009922353,0.001670595,0.00443271,0.05798065
X321.316_3.545,0,0.018256312,0.000700481,0,0.014257956,0.0248481,0.058062849
X303.231_3.033,0.000944086,0,0.027821391,0.029320957,0,0,0.058086434
X828.538_3.267,0.029009875,0.004078831,0.010815124,0.014374848,0,0,0.058278678
X307.084_0.362,0,0.01713774,0,0,0.010220273,0.031331665,0.058689678
X806.57_4.031,0.001921409,0.025677814,0.028524976,0.002191516,0.0000849,0.000428559,0.058829174
X277.216_3.018,0.006482358,0.018081746,0.02127615,0.005015546,0.000938657,0.007123929,0.058918386
X143.118_0.441,0,0.009179125,0.002962044,0,0.036317929,0.010492776,0.058951874
X208.17_3.306,0,0.002234264,0,0,0.026642348,0.030319859,0.059196471
X111.092_4.227,0.019042247,0.004974782,0.008473672,0.024859296,0.00237527,0.000462216,0.060187483
X622.372_2.977,0.022866045,0.014346885,0.009172711,0.004615582,0.001727487,0.007583915,0.060312625
X109.023_6.388,0.002926453,0.011779094,0.001132814,0.003962534,0.023876818,0.017765001,0.061442714
X610.373_3.02,0,0.017814401,0.013087217,0.01313191,0.003293693,0.014266683,0.061593904
X113.964_5.942,0.01039952,0.00791977,0.002118195,0.022894707,0,0.018325432,0.061657624
X369.351_3.939,0.02871042,0,0.008605684,0.024499742,0,0,0.061815846
X660.424_3.08,0.024151246,0.008752831,0.006444072,0.016764244,0.001503123,0.004340025,0.061955541
X636.424_3.106,0.025094017,0.017458579,0.00707534,0.003465131,0.001618665,0.007382447,0.062094179
X814.559_3.371,0.020501711,0.006132914,0.015762523,0.019062854,0,0.001379155,0.062839157
X205.017_5.778,0.00364063,0.005995014,0.0002334,0.013457056,0.015635114,0.02400903,0.062970244
X782.569_3.961,0.029164429,0.001717357,0.013046981,0.016193226,0.000112013,0.002882353,0.063116359
X654.398_2.907,0.012271315,0.019583286,0.017920028,0.006670248,0.001784358,0.005144902,0.063374137
X678.471_3.228,0.025509772,0.008220519,0.011047064,0.013811446,0.000828725,0.004722087,0.064139613
X354.337_3.264,0,0.019258863,0.000431276,0,0.017283702,0.027914634,0.064888475
X172.977_0.421,0.003522494,0.000775624,0.008993867,0.023730524,0.020291385,0.007595292,0.064909186
X856.569_3.369,0.047420331,0.001060327,0.003682151,0.012093449,0,0.001144955,0.065401213
X367.336_3.39,0.042554956,0.004448288,0.008294916,0.007911126,0.0000491,0.003066725,0.066325111
X760.586_3.367,0,0.041034309,0,0,0.011839474,0.013468473,0.066342256
X334.311_3.093,0,0.016284127,0.000827318,0.000206995,0.020792159,0.02851844,0.066629039
X790.558_3.336,0.042205116,0,0.014736534,0.010621281,0,0,0.067562931
X786.601_3.393,0.021874607,0.010983574,0.011797372,0.009826723,0.010384002,0.002917673,0.067783951
X854.554_3.249,0.011801426,0.021910026,0.028027642,0.002455223,0.0000844,0.003930526,0.068209243
X143.107_0.379,0,0.013413716,0.018203878,0,0.023174828,0.014330835,0.069123257
X146.98_5.481,0,0.0411735,0.009426853,0.010644513,0.008278191,0.000106977,0.069630034
X125.016_2.257,0.012288767,0.02275953,0.021458195,0.007819231,0.000735971,0.005015554,0.070077248
X175.148_3.322,0.026922446,0.016498878,0.004213153,0.006071563,0.01087089,0.005513198,0.070090128
X111.092_4.434,0.02789657,0.001630415,0.004872127,0.02380506,0.007487323,0.004662425,0.07035392
X233.581_2.766,0,0.018254545,0,0,0.032002302,0.02053434,0.070791187
X852.539_3.253,0.005278581,0.024240755,0.036385812,0.001705942,0.000227199,0.002980009,0.070818298
X256.264_3.225,0.023421925,0.014601964,0.008676109,0.018142398,0.005450658,0.000716901,0.071009955
X200.164_3.213,0,0.004717954,0.054431704,0.012450342,0,0,0.0716
X666.434_3.024,0.043271701,0.005678266,0.002702389,0.016192783,0,0.00415085,0.071995989
X307.083_0.407,0.026333984,0.00808141,0.010727758,0.026951795,0,0.000437431,0.072532378
X321.315_3.533,0.024147019,0.009337895,0.012362825,0.020930129,0.003006481,0.003422639,0.073206988
X792.554_3.915,0.00355647,0.006603708,0.049532646,0.009274815,0,0.004769085,0.073736724
X109.023_6.094,0.008428204,0.003052793,0.006503699,0.015629766,0.010081661,0.030684816,0.074380939
X622.408_3.044,0.015150241,0.013515379,0.012592955,0.01622119,0.006592669,0.010599877,0.074672311
X652.383_2.943,0.02596146,0.025447851,0.002541871,0.003548818,0.006009167,0.012109688,0.075618855
X354.337_3.278,0.039406454,0.003399396,0.015413644,0.016284518,0.001351155,0.000556409,0.076411576
X123.079_4.851,0.010227911,0.01302262,0.007303785,0.011787878,0.017505523,0.016747307,0.076595024
X480.308_2.961,0,0,0.044667189,0.032145892,0,0,0.076813081
X282.279_3.281,0,0.010956354,0.014649903,0.051732373,0,0,0.07733863
X177.131_2.673,0.000113784,0.022741967,0.001307561,0.013016494,0.024402022,0.016016814,0.077598642
X111.092_4.634,0.025216573,0.004941093,0.007929032,0.03365386,0.00097321,0.00563377,0.078347538
X806.57_3.972,0.01167651,0.028128377,0.019652429,0.017790195,0,0.001504046,0.078751557
X207.058_2.248,0.013913865,0.025150406,0.024316422,0.009300512,0.001173598,0.005805452,0.079660255
X366.374_3.697,0,0.03037984,0,0,0.012942669,0.036528586,0.079851095
X111.092_4.28,0.022574668,0.00368703,0.011232475,0.033574398,0.002431335,0.007146631,0.080646537
X570.357_2.934,0.001720769,0.048473709,0.002959089,0.002361964,0.013442139,0.011984365,0.080942035
X654.332_3.32,0.003420919,0.013969277,0.011578647,0.007788607,0.018418597,0.026016736,0.081192783
X703.574_3.778,0.018058369,0,0.017598552,0.046225776,0,0.000170771,0.082053468
X216.196_2.567,0.017950991,0.015717262,0.016784913,0.013498914,0.003333355,0.015549554,0.082834989
X169.978_5.921,0.002912768,0.007077016,0.001229871,0.008471593,0.054378695,0.009427033,0.083496976
X764.522_3.72,0.003087752,0.004388058,0.059402304,0.016630809,0,0,0.083508923
X319.3_3.156,0.007141014,0.013367021,0.009296771,0.013190696,0.018258096,0.022740843,0.083994441
X152.995_6.215,0.00645851,0.002786142,0.012740438,0.014556092,0.007284963,0.040922364,0.084748509
X214.18_2.639,0.006618148,0,0.05446359,0.023902259,0,0,0.084983997
X221.06_2.396,0.003105826,0.008544398,0.006193395,0.00902426,0.030236685,0.028019045,0.085123609
X838.559_3.337,0.007075878,0.027176157,0.037271928,0.011047075,0,0.002855098,0.085426136
X267.122_2.774,0,0,0.057954714,0.028723404,0,0,0.086678118
X991.673_2.928,0.038471364,0.009940582,0.029908038,0.007490708,0,0.001344948,0.08715564
X166.087_0.347,0,0.015747301,0.022555041,0.013798474,0.014646875,0.020921521,0.087669212
X406.154_2.765,0,0.017588136,0,0.0000538,0.031041061,0.040883988,0.089566985
X143.118_0.451,0,0.022271242,0,0,0.02069035,0.046882423,0.089844015
X734.57_5.605,0.067241153,0.000428836,0.009180593,0.012822008,0,0.000963522,0.090636112
X312.326_3.533,0.023773649,0.023764793,0.015128286,0.020651376,0.005835123,0.001909665,0.091062892
X788.616_3.614,0.059069009,0.0000653,0.010755259,0.020809689,0.000102869,0.001677011,0.092479137
X340.357_3.666,0.036114908,0.005970467,0.017927357,0.030850536,0,0.001647068,0.092510336
X478.294_2.879,0.00966818,0.026629242,0.005830746,0.023818725,0.0098371,0.017454202,0.093238195
X303.232_3.023,0.005379799,0.025837138,0.011568108,0.023623864,0.012494036,0.014633064,0.093536009
X674.439_3.163,0.033652675,0.018899448,0.015493259,0.013904407,0.003778184,0.008697286,0.094425259
X596.355_2.954,0,0,0.072079128,0.022621747,0,0,0.094700875
X324.29_3.082,0.019095326,0.014404914,0.012860151,0.019330177,0.006174164,0.023681847,0.095546579
X782.569_3.91,0.000205456,0.000104994,0.036040281,0.060579698,0.0000491,0,0.096979529
X120.066_0.596,0.008142424,0.015821321,0.012696048,0.007406061,0.026395941,0.027647633,0.098109428
X312.326_3.494,0,0.017847315,0.007033674,0,0.029230351,0.04410996,0.0982213
X570.356_2.935,0.007071569,0,0.082326515,0.008994764,0,0,0.098392848
X191.143_3.329,0.036740665,0.031692432,0.007862294,0.00882945,0.014687244,0,0.099812085
X199.989_2.374,0.001158124,0.012287621,0,0.008229574,0.045831053,0.03308483,0.100591202
X749.39_2.868,0.00017668,0.03484094,0.000856278,0.033475012,0.027015849,0.007475021,0.10383978
X173.133_3.319,0.013692052,0.033411394,0.008077676,0.006771505,0.026387028,0.015506568,0.103846223
X153.041_0.412,0.034539754,0.007656922,0.031876704,0.028833393,0,0.001071263,0.103978036
X150.059_0.3,0.018330236,0.030987259,0.003591695,0.021182933,0.0107503,0.019762945,0.104605368
X496.341_2.924,0,0,0,0,0.104726372,0,0.104726372
X113.964_6.036,0.023214032,0.002371503,0.013732127,0.056531505,0,0.008998335,0.104847502
X281.102_2.768,0.009028781,0.017133689,0.014609277,0.015345354,0.022245077,0.02651613,0.104878308
X102.092_0.5,0.009269112,0.018198846,0.018159986,0.011624275,0.026620071,0.021014641,0.104886931
X109.023_6.291,0.015975012,0.009480045,0.02464221,0.015058255,0.01359767,0.028069781,0.106822973
X269.089_0.368,0.004264181,0.045030317,0.00862084,0.001714886,0.017690005,0.030308452,0.107628681
X566.346_3.087,0.025829817,0.027940269,0.010800118,0.01364171,0.015328092,0.014838093,0.108378099
X127.98_0.372,0.001427587,0.010410258,0.000174948,0.003576878,0.061670809,0.031256589,0.108517069
X118.087_0.407,0.000326495,0.008667712,0.003652929,0.004409317,0.056343814,0.035420109,0.108820376
X432.238_2.839,0.050563296,0,0,0.011113685,0,0.047238218,0.108915199
X111.092_5.093,0.032252745,0.001125293,0.005470422,0.050756469,0.009455168,0.010124298,0.109184395
X175.148_2.71,0.010768513,0.020062392,0.017907403,0.018454902,0.021026182,0.021326723,0.109546115
X307.084_0.336,0.013743936,0.020215523,0.036614227,0.030449481,0.004176426,0.004523799,0.109723392
X376.319_3.155,0.0000256,0.010226525,0.004631949,0.001267478,0.058611579,0.036547583,0.111310714
X226.081_2.237,0.019853098,0.033409711,0.032780852,0.012434705,0.003348534,0.009990856,0.111817756
X172.977_0.472,0.001402008,0.006136338,0.002548449,0.005766523,0.072582294,0.024608884,0.113044496
X334.311_3.335,0.018422164,0.025856486,0.017035019,0.021677548,0.012963149,0.018362737,0.114317103
X111.092_5.384,0.026387204,0.001943459,0.008589655,0.054307366,0.012840368,0.010494441,0.114562493
X454.293_2.924,0.004424929,0,0.081223227,0.029204978,0,0,0.114853134
X134.045_0.307,0.003524423,0,0.050519542,0.06214824,0,0,0.116192205
X152.995_6.44,0.01088642,0.02850994,0.002416168,0.010512975,0.055619845,0.010157814,0.118103162
X307.173_2.826,0.000177336,0.033012431,0.001865936,0.021522878,0.040734668,0.021209931,0.11852318
X401.342_3.422,0.0737345,0.011579896,0.008156133,0.017707669,0.001437477,0.008566923,0.121182598
X153.041_0.4,0.010262795,0.047133814,0.006039945,0.008621951,0.012730464,0.037184196,0.121973165
X760.585_5.61,0.057322231,0.001438004,0.028081179,0.034380172,0,0.000915795,0.122137381
X734.57_3.377,0.037969153,0.012683976,0.02086731,0.037989659,0.011464121,0.002490442,0.123464661
X153.041_0.336,0.014394967,0.014343331,0.043043022,0.021156195,0.009529067,0.021099572,0.123566154
X608.393_3.002,0.035142322,0.03265672,0.026324924,0.013346913,0.003045564,0.014635326,0.125151769
X142.035_0.315,0.016335541,0.026785496,0.001135827,0.01443315,0.034219055,0.032986061,0.12589513
X130.087_0.452,0.0003017,0.031460867,0.001411814,0.001104168,0.039246638,0.052772055,0.126297242
X366.373_3.699,0.050993251,0.001831266,0.02473725,0.050208245,0,0,0.127770012
X582.341_3.046,0.043980279,0.026569146,0.014043054,0.01200227,0.01397901,0.017376039,0.127949798
X146.981_3.86,0.010351369,0.063409206,0.014061146,0.005136803,0.024781174,0.019498003,0.137237701
X120.066_0.547,0.005985902,0.020749006,0.018957902,0.01115469,0.038840633,0.041763786,0.137451919
X244.191_3.34,0,0.006466443,0.079002217,0.051237495,0,0.001374621,0.138080776
X369.351_3.84,0.005734093,0.004666391,0.05480799,0.07294765,0,0,0.138156124
X425.136_2.773,0.022122718,0.009485672,0.069516697,0.027265164,0.005138805,0.005745883,0.139274939
X115.087_0.54,0.003386628,0.028751672,0.007530556,0.004488294,0.04813975,0.052282336,0.144579236
X480.309_2.951,0.039495624,0.022130738,0.017664821,0.035472551,0.008254754,0.021845074,0.144863562
X122.072_5.438,0.022592462,0.018025391,0.014349524,0.035901724,0.020958691,0.033147362,0.144975154
X636.388_2.978,0.045877074,0.022766796,0.016315196,0.023639164,0.01682619,0.021159035,0.146583455
X269.088_0.306,0.020073066,0.0175947,0.041372698,0.012025393,0.040344122,0.015945375,0.147355354
X377.195_2.868,0.000492613,0.043313521,0.002939774,0.027738234,0.046531806,0.026457901,0.147473849
X280.263_3.169,0.025571494,0.000671933,0.045223166,0.0769581,0,0,0.148424693
X113.964_6.749,0.030923183,0.028835569,0.018307181,0.053797369,0.014652112,0.002260901,0.148776315
X113.964_6.627,0.02319793,0.030674507,0.024309393,0.055873052,0.010316266,0.005468993,0.149840141
X258.206_2.778,0.020955781,0,0.036719402,0.089828105,0.002855151,0,0.150358439
X554.288_2.924,0.002578983,0.040177804,0.029737806,0.01241108,0.049599207,0.018649577,0.153154457
X269.088_0.433,0.051005624,0.038217972,0.041508459,0.013333123,0.004926164,0.009876865,0.158868207
X454.294_2.917,0.049168487,0.038040612,0.013529526,0.01486861,0.013823608,0.029440406,0.158871249
X183.15_2.549,0.044250731,0.010488268,0.058332392,0.006729143,0.020857051,0.018437797,0.159095382
X482.324_3.036,0,0.000520084,0.12801984,0.034474188,0,0,0.163014112
X502.292_2.887,0,0,0.107474214,0.057006388,0,0,0.164480602
X806.57_3.848,0.027400137,0.027094084,0.081729031,0.016977886,0,0.01374629,0.166947428
X312.326_3.521,0.087837965,0.003737408,0.026278016,0.048647378,0,0.001029025,0.167529792
X336.326_3.178,0,0.007814071,0.085415965,0.075042031,0,0,0.168272067
X760.586_5.601,0.099217205,0.010407116,0.035103206,0.014661526,0,0.009870055,0.169259108
X313.077_2.525,0.016821912,0.028201778,0.023424069,0.018413938,0.046767539,0.039073495,0.172702731
X806.57_3.909,0.037347526,0.033044152,0.073874115,0.024790676,0,0.004945941,0.17400241
X208.17_3.328,0.072592168,0.054601182,0.014121334,0.017848553,0.022368392,0.001531182,0.183062811
X256.227_2.847,0.024289268,0.029031517,0.02709557,0.024311321,0.041274408,0.038399957,0.184402041
X198.186_3.331,0.075216854,0.055450553,0.015028119,0.018738535,0.026612999,0.002173125,0.193220185
X166.087_0.522,0.043180287,0.057541315,0.042854339,0.029081928,0.002085779,0.019591106,0.194334754
X369.17_2.767,0.016849757,0.031457654,0.021420445,0.024899501,0.045486739,0.057463054,0.19757715
X622.409_3.109,0.075380049,0.023622006,0.017261722,0.042707802,0.013052048,0.025728003,0.19775163
X638.403_3.073,0.135163118,0.014736446,0.013936987,0.031657441,0.000944767,0.003790473,0.200229232
