filename,X506_Group1B_70dpi_LA_281_B_C7_P121.mzXML,X507_Group1B_70dpi_LA_282_B_C8_P121.mzXML,X508_Group1B_70dpi_LA_283_B_C9_P121.mzXML,X509_Group1B_70dpi_LA_284_B_C10_P121.mzXML,X510_Group1B_70dpi_LA_285_B_C11_P121.mzXML,X526_Group1B_70dpi_LA_286_B_C12_P121.mzXML,X527_Group1B_70dpi_LA_287_B_D1_P121.mzXML,X528_Group1B_70dpi_LA_288_B_D2_P121.mzXML,X529_Group1B_70dpi_LA_289_B_D3_P121.mzXML,X530_Group1B_70dpi_LA_290_B_D4_P121.mzXML,X546_Group1B_70dpi_LA_291_B_D5_P121.mzXML,X547_Group1B_70dpi_LA_292_B_D6_P121.mzXML,X548_Group1B_70dpi_LA_293_B_D7_P121.mzXML,X549_Group1B_70dpi_LA_294_B_D8_P121.mzXML,X550_Group1B_70dpi_LA_295_B_D9_P121.mzXML,X566_Group3B_70dpi_LA_296_B_D10_P121.mzXML,X567_Group3B_70dpi_LA_297_B_D11_P121.mzXML,X568_Group3B_70dpi_LA_298_B_D12_P121.mzXML,X569_Group3B_70dpi_LA_299_B_E1_P121.mzXML,X570_Group3B_70dpi_LA_300_B_E2_P121.mzXML,X651_Group3B_70dpi_LA_301_B_E3_P121.mzXML,X652_Group3B_70dpi_LA_302_B_E4_P121.mzXML,X653_Group3B_70dpi_LA_303_B_E5_P121.mzXML,X654_Group3B_70dpi_LA_304_B_E6_P121.mzXML,X655_Group3B_70dpi_LA_305_B_E7_P121.mzXML,X736_Group3B_70dpi_LA_306_B_E8_P121.mzXML,X737_Group3B_70dpi_LA_307_B_E9_P121.mzXML,X738_Group3B_70dpi_LA_308_B_E10_P121.mzXML,X739_Group3B_70dpi_LA_309_B_E11_P121.mzXML,X740_Group3B_70dpi_LA_310_B_E12_P121.mzXML
X437.236_2.263,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X300.202_2.162,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.25E-05,9.09E-05,6.44E-05,2.54E-05,0.00E+00,0.00E+00,1.87E-05,2.56E-05,2.54E-05,0.00E+00
X776.579_3.77,0,0.00041592,0,0.00032504,0,0.0000635,0,0.0000752,0,0,0,0,0,0,0,0,0,0.000105556,0,0,0,0,0,0,0,0,0,0,0,0
X874.58_3.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X459.281_2.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X349.184_2.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X736.543_4.947,0,0.000131214,0,0,0.000103437,0.0000602,0.000084,0,0,0,0.0000721,0.0000399,0,0,0,0,0,0,0.0000885,0,0,0,0,0,0,0,0,0,0,0.000140453
X283.176_2.164,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-05,7.55E-05,2.73E-05,2.10E-05,0.00E+00,0.00E+00,1.76E-05,0.00E+00,2.34E-05,0.00E+00
X540.427_3.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X838.559_3.537,0,0,0,0.000347833,0,0,0,0.000642511,0,0,0,0,0,0,0,0,0.000375886,0,0.000425702,0.000225161,0,0,0,0,0,0,0,0,0,0
X230.212_2.638,0,0.0000437,0,0.0000335,0.000209817,0,0.0000227,0.0000528,0.0000551,0.000357913,0,0.0000712,0,0.0000499,0.000067,0.000212885,0.0000742,0,0.000101191,0.0000278,0,0,0,0,0.0000414,0,0,0,0,0
X870.548_3.287,0,0,0,0.000854221,0.000181808,0.000145602,0.000911558,0.002275821,0.000878825,0,0.0000634,0.000313749,0,0.00038583,0.000189097,0.000269087,0.001302971,0.000259526,0.000512123,0.001669731,0.000140285,0,0,0.000122361,0.000185436,0,0.000452725,0.000892609,0.000613167,0.000315803
X818.59_3.603,0,0,0,0.001179262,0,0,0.000110291,0.000499172,0.0000992,0.000357913,0,0,0,0.000126573,0,0.0000819,0.000170857,0,0.000355285,0.000312442,0,0,0,0.000163738,0,0,0.000130103,0,0,0
X746.603_3.354,0,0,0,0,0,0.0000458,0.000156376,0,0,0,0,0,0,0,0,0.000115468,0,0,0.0000598,0,0,0,0.0000939,0,0,0,0,0,0,0
X949.624_2.926,0,0,0,0.000220988,0.0000227,0.0000281,0,0.000152141,0.0000208,0.0000337,0,0.000031,0,0,0,0.000136691,0.0000389,0.0000397,0.0000999,0.000103473,0.0000783,0.0000409,0.0000629,0.00027908,0.0000557,0.0000479,0,0.0000338,0.0000433,0.0000499
X668.413_2.913,0,0.000218791,0,0,0.000130582,0,0,0,0,0,0,0,0,0,0,0,0,0.000125745,0.0000612,0,0,0,0.000116303,0,0,0.000123615,0,0,0,0
X902.54_3.008,0,0.000933653,0,0.000100089,0.000329313,0.00028647,0.0000317,0,0.000147503,0,0,0,0,0.000380128,0,0,0,0,0,0.0000576,0,0.000292761,0.000238923,0,0.000965047,0,0,0,0,0
X640.382_2.924,0.00E+00,9.23E-05,0.00E+00,0.00E+00,1.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X1105.704_2.951,0.00E+00,2.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.96E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X414.321_2.745,0,0.000136857,0,0.0000858,0.0000407,0.0000713,0.0000777,0.0000168,0.0000557,0.0000865,0,0.0000471,0,0.0000676,0.000118042,0,0.0000167,0,0.0000801,0,0,0.0000351,0,0,0.0000481,0,0.0000231,0.0000257,0.0000266,0
X343.286_4.085,0,0,0,0.000119908,0.0000532,0.000175944,0,0,0,0.0000252,0,0,0,0,0.000123582,0,0,0.0000808,0,0,0,0,0,0,0,0,0.0000903,0.0000632,0.000142196,0
X523.4_3.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X408.952_0.314,0,0,0,0.0000392,0.0000822,0.0000439,0.0000702,0.000067,0.000216377,0.000130372,0,0.0000849,0,0.0000171,0.0000743,0.0000807,0,0.0000816,0.000121938,0.0000524,0,0.000152595,0,0.0000235,0.0000395,0,0,0,0,0
X489.228_3.175,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.39E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.07E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X568.457_3.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X886.545_3.051,0,0,0,0,0,0.000391275,0.0000632,0.000243928,0.0000796,0,0,0,0,0.000726044,0,0,0,0.000394652,0,0,0,0.000398433,0.000440439,0,0.00072165,0,0,0,0,0.000486089
X594.413_3.224,0.00E+00,1.94E-05,0.00E+00,3.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X422.194_2.28,0.00E+00,2.26E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,0.00E+00,0.00E+00,0.00E+00,2.24E-05,0.00E+00,1.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.14E-05,0.00E+00,0.00E+00,4.64E-05,0.00E+00,0.00E+00
X341.305_3.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X708.443_3.029,0,0,0,0.00036567,0,0,0,0,0,0,0,0,0,0,0.000206288,0,0.000215429,0.000287409,0,0,0.000224059,0,0,0.000146153,0,0.000166459,0.000443934,0.000710444,0.000174511,0.000279051
X874.579_3.503,0,0,0,0.000314139,0,0,0,0,0.000252995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101533,0,0,0
X656.376_2.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X343.286_4.002,0,0,0,0.00018234,0,0.00012595,0,0,0.000034,0.0000522,0,0,0,0.000191964,0,0,0.0000809,0.000172336,0.000366488,0,0,0,0,0,0,0,0.000179991,0,0.000369737,0
X842.588_3.521,0,0,0,0.002408072,0.001211784,0,0.000371569,0.001189462,0,0,0,0,0,0,0.000555831,0.000117302,0.000355086,0,0.000659358,0.000258049,0,0,0,0,0,0,0.000496679,0.0000202,0.000581016,0
X311.222_2.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000269,0,0,0.0000977,0,0,0.000186022,0.000590589,0,0,0.0000545,0.0000151,0,0,0.000126977
X316.285_2.8,0,0,0,0.0000821,0,0.000393605,0.000103272,0.0000914,0.000127038,0.0000958,0,0.0000851,0,0.0000437,0.0000724,0,0,0,0.000045,0,0,0,0,0,0,0,0,0,0,0
X902.539_3.116,0,0,0,0.000114953,0,0,0.0000815,0.000470253,0.000117165,0.00013147,0,0,0,0,0,0,0.000139203,0,0.00016804,0.000173298,0,0,0,0,0,0,0.000159333,0,0,0
X403.175_2.757,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E-05,3.08E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X408.179_2.2,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E-05,0.00E+00,0.00E+00,8.09E-05,0.00E+00,0.00E+00
X612.351_2.913,0.00E+00,1.88E-05,0.00E+00,1.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X259.06_0.324,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.30E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-05,0.00E+00,0.00E+00,3.28E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X373.187_2.738,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.98E-05,0.00E+00,0.00E+00,4.23E-05,0.00E+00,0.00E+00,0.00E+00,3.02E-05,1.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X220.089_2.262,0,0.0000842,0,0.000067,0.000076,0.000111519,0.0000681,0.0000914,0.000111818,0.0000219,0,0.000240422,0,0.000292698,0.0000244,0.000374678,0.00011039,0.0000245,0.000264063,0.000196067,0.000114022,0.0000782,0.000110774,0.000100691,0,0.0000391,0.000159333,0.000187616,0.0000317,0
X907.526_2.579,0,0,0,0.0000189,0.0000459,0,0.0000252,0.0000194,0.0000682,0,0,0.0000332,0,0.0000327,0.000120907,0,0,0.0000542,0,0,0,0,0,0,0.000117187,0,0,0,0,0
X545.382_3.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X370.984_0.312,0,0,0,0,0.0000392,0,0,0,0.0000601,0.0000733,0,0.0000454,0,0,0,0,0,0,0.0000442,0,0.0000662,0,0,0,0,0,0,0,0,0.00014054
X343.286_3.946,0,0,0,0,0.000236761,0.0000912,0,0.0000909,0.000120683,0.0000662,0,0,0,0.000150005,0,0,0.0000708,0.000220919,0.000146122,0.000150529,0,0,0,0,0,0,0,0,0,0
X626.33_3.247,0.00E+00,3.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X335.294_3.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X319.148_2.399,0,0,0,0.0000749,0.000154833,0.000164597,0.000016,0.0000664,0.0000642,0.0000892,0,0.0000591,0,0.000307903,0.0000218,0.000238431,0.000075,0,0.000228855,0.0000932,0,0.0000252,0.0000302,0.0000996,0.000096,0.0000287,0.0000549,0.000163367,0,0.0000803
X590.31_2.6,0,0.000236121,0,0.0000386,0.0000183,0.000153565,0,0.0000753,0.0000146,0.0000462,0,0,0,0.000121516,0,0.000144934,0,0,0.000128712,0.00003,0,0,0.000101163,0.000127972,0.000267392,0,0,0,0,0
X596.391_3.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X907.276_2.579,0,0,0,0.0000171,0.0000451,0,0.0000222,0.0000187,0.0000644,0,0.000038,0.0000277,0,0.0000357,0.000113267,0,0,0.0000523,0,0,0,0,0,0,0.0000567,0,0,0.000032,0,0
X614.31_2.578,0,0.0000429,0,0.0000769,0,0.0000465,0.0000384,0.00018106,0.000110797,0.0000423,0,0,0,0.000166868,0.0000156,0.000154019,0.0000588,0,0.000212851,0.0000812,0.0000632,0.000215698,0.000108618,0.000220009,0.000525225,0,0.000279107,0.000536086,0,0.000084
X896.565_3.259,0,0.00027728,0,0.000300266,0.000188073,0,0,0,0,0.0000549,0,0,0,0.000101462,0,0,0,0,0.000180843,0,0,0,0,0,0,0,0,0.000111814,0,0.000100232
X343.286_3.811,0,0.001291084,0,0,0.000158108,0.000477449,0.000423658,0.00056204,0.000221371,0.000254623,0,0.000243519,0,0.0000966,0,0.001439103,0.000334286,0.000323872,0.000324878,0.000571756,0,0,0.0000628,0.0000472,0,0,0,0,0.0000949,0
X710.423_2.91,0.00E+00,9.10E-05,0.00E+00,0.00E+00,4.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X298.993_0.325,0,0,0,0.0000753,0.000192696,0.000117803,0.0000449,0.000111151,0.000115768,0.0000721,0,0.0000187,0,0.000016,0.000106582,0.000265681,0.000118191,0.00018152,0,0.000151794,0.000204294,0.000208474,0,0.00016149,0,0.000181621,0.000132081,0.00014416,0.000191349,0.000110884
X802.595_3.81,0,0.000270781,0,0,0.0001494,0.000514714,0,0,0,0,0,0,0,0,0,0,0,0.0000789,0,0,0,0,0,0,0,0,0,0,0,0
X159.969_6.632,0,0,0,0,0,0.000138814,0,0,0,0.000300263,0,0,0,0.000017,0,0.0000843,0,0,0.0000506,0.000104611,0,0,0.000170726,0,0,0,0.0000264,0,0,0
X802.595_3.876,0,0.000298942,0,0,0.000365903,0,0,0.0000992,0,0.000257025,0,0,0,0,0,0,0,0.0000404,0,0,0,0,0,0,0,0,0,0,0,0
X786.491_3.091,0.00E+00,0.00E+00,0.00E+00,7.01E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X383.331_3.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X720.408_2.916,0.00E+00,0.00E+00,0.00E+00,7.84E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X842.589_3.654,0,0,0,0.001466645,0,0,0.000277808,0.000729269,0.000397802,0.000305067,0,0.000353909,0,0.000585397,0,0.000100088,0.000386286,0,0.000448108,0.000471825,0.0000357,0,0,0,0,0,0.000720843,0.000168033,0,0
X594.583_4.601,0.00E+00,2.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.25E-05,4.16E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.53E-05,0.00E+00,3.49E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X840.573_3.483,0,0.000255617,0,0,0.000376665,0,0,0,0,0,0,0,0,0,0,0,0,0.000458997,0,0,0,0,0,0,0,0,0,0,0,0
X314.163_2.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X804.61_3.784,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X301.128_2.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X205.098_1.171,0,0,0,0,0.0000895,0.000440185,0.000236137,0.00058593,0.001058585,0.000211342,0,0.000326299,0,0.000190064,0.0000435,0.000948616,0.000153029,0.0000697,0,0.000172033,0.0000923,0,0,0.0000837,0.000202018,0,0.000101094,0,0,0
X928.554_3.119,0,0,0,0.000155583,0,0,0,0.000238898,0,0.0000198,0.000108765,0,0,0,0.000173243,0,0,0.0000165,0,0,0,0,0,0,0,0,0.0000173,0.000164768,0,0
X399.326_3.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X648.629_5,0.00E+00,0.00E+00,0.00E+00,5.75E-05,0.00E+00,0.00E+00,6.78E-05,9.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-05,3.69E-05,0.00E+00,9.70E-05,1.63E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X706.538_4.076,0,0.0000447,0,0.000208105,0,0,0,0,0,0,0,0,0,0,0,0.0000585,0,0.0000168,0,0.0000845,0,0,0,0,0,0,0,0,0,0
X826.595_3.776,0,0.000141499,0,0.00038549,0.0000964,0.000302773,0.000138465,0,0.000181424,0.000188023,0,0.0000434,0,0.000170404,0.000164648,0.000109491,0.0000967,0.00028312,0.000147113,0.000206186,0,0,0,0,0,0,0,0,0.000103371,0
X776.47_3.053,0,0.0000909,0,0.0000216,0,0,0,0,0,0,0.000148458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X608.321_2.529,0,0.000147779,0,0,0,0,0,0.0000614,0,0,0,0,0,0.0000775,0,0.0000597,0,0,0.000138596,0.0000639,0,0,0,0,0,0,0,0,0,0
X608.32_2.596,0,0,0,0.0000163,0,0,0.0000448,0.0000688,0.0000742,0,0,0,0,0,0,0.0000667,0,0,0.00016804,0.0000644,0,0,0,0,0,0,0,0,0,0
X614.31_2.529,0,0.000197125,0,0,0,0,0.0000129,0,0.0000168,0,0,0,0,0,0,0,0,0,0,0.0000459,0,0,0,0.0000945,0.000233709,0,0,0,0,0
X257.117_0.331,0,0,0,0.0000457,0,0.0000558,0.0000278,0.0000903,0.0000921,0.0000198,0,0,0,0.0000493,0,0.000252056,0.0000681,0,0.0000823,0.0000514,0.0000417,0.0000557,0,0.000023,0,0,0.0000602,0.0000515,0.000017,0
X888.558_3.196,0,0.00045058,0,0,0.000156337,0,0.0000596,0,0,0.000103446,0,0,0,0,0,0.0000272,0,0,0.000120025,0,0,0,0,0,0,0,0,0,0,0
X242.212_3.324,0.00E+00,0.00E+00,0.00E+00,9.07E-06,0.00E+00,0.00E+00,0.00E+00,8.49E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.86E-05,0.00E+00
X205.098_0.777,0,0,0,0.0000792,0,0.000192186,0.0000608,0.000225067,0.0000945,0.0000538,0,0,0,0.000231878,0.0000372,0.000430879,0.0000826,0.0000731,0.000137582,0.000346596,0.0000447,0.000182986,0.000204014,0.0000659,0,0,0.000151201,0.000218458,0.000111046,0
X414.009_0.301,0,0,0,0,0.0000363,0,0,0,0.000198069,0,0,0,0,0,0,0,0,0,0.000101522,0,0.0000279,0.0000501,0,0,0,0,0,0.0000473,0,0.000174673
X412.306_2.696,0.00E+00,0.00E+00,0.00E+00,1.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X802.594_3.711,0,0.0000965,0,0.001962133,0.0000596,0,0,0.000238898,0,0.000245014,0.000564822,0,0,0,0.000397295,0,0,0.0000722,0,0.00012232,0,0,0,0,0,0,0.000187243,0,0,0
X286.995_0.306,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.84E-05
X103.055_0.484,0,0,0,0.000191258,0,0,0.0000697,0.000149626,0.000289613,0.0000572,0,0,0,0.000359221,0,0.000468347,0,0,0.000689766,0.000330151,0,0.0000252,0.000450449,0.000119391,0,0,0.0000486,0.0000199,0,0
X215.07_0.325,0.00E+00,0.00E+00,0.00E+00,8.05E-06,0.00E+00,0.00E+00,0.00E+00,1.10E-05,6.97E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-05,0.00E+00,4.02E-05,1.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
X746.387_2.343,0,0,0,0,0,0,0.0000813,0.000026,0.000165473,0,0,0.000071,0,0.0000262,0.0000273,0.0000265,0.0000848,0.000034,0.0000487,0.0000137,0.0000402,0.0000411,0,0,0,0,0.0000294,0.0000355,0.0000269,0
X592.326_2.565,0,0.000335768,0,0,0.0000584,0.000215811,0.0000181,0,0,0.000107498,0,0.0000411,0,0.0001747,0,0.000153516,0,0,0.000259262,0.000153059,0,0.000053,0.000251267,0.000219885,0.000247881,0,0.0000202,0.0000986,0,0
X761.402_2.875,0,0.000149427,0,0,0.0000335,0,0,0,0,0,0,0,0,0,0.0000296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123531
X110.021_6.396,0,0,0,0.005093618,0,0.03586692,0,0,0,0,0,0.008383384,0,0,0.007086364,0.014765709,0,0,0.014083382,0,0,0,0,0,0.01652536,0,0.007054596,0.006714088,0,0
X814.559_3.446,0,0,0,0,0,0,0.000260445,0,0.000311251,0,0,0,0,0,0.000647514,0,0.000303086,0,0.000478515,0.00083866,0.000293236,0,0,0,0,0,0,0,0,0
X293.161_2.41,0,0,0,0.000465759,0.00037236,0.000372643,0,0.000617364,0,0.000600526,0.000171288,0,0,0,0.000464147,0,0.0001355,0,0.0000774,0.000063,0,0.0000576,0,0,0,0,0.0000857,0.0000851,0,0.00020129
X810.6_4.806,0,0,0,0,0,0,0,0,0,0.000185997,0,0.000356419,0,0.000116687,0.000511899,0,0,0,0,0.000287143,0,0,0,0,0,0,0.000432946,0.000197581,0,0
X235.09_2.641,0,0,0,0.0000515,0,0,0.0000473,0.000128251,0.0000898,0.0000621,0,0.0000279,0,0.000456153,0.0000508,0,0.00013895,0.0000218,0.000024,0.000313707,0,0,0.0000956,0,0.0000561,0,0,0,0,0
X801.684_3.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111542,0,0,0,0,0,0,0,0,0,0,0,0,0.000139554,0,0,0
